date,symbol,close
2021-09-23,SPY,416.60711669921875
2021-09-23,TLT,126.77484130859375
2021-09-24,GLD,163.3000030517578
2021-09-24,QQQ,363.1130065917969
2021-09-24,SPY,417.2933654785156
2021-09-24,TLT,125.53581237792969
2021-09-27,GLD,163.63999938964844
2021-09-27,QQQ,360.2147216796875
2021-09-27,SPY,416.0995788574219
2021-09-27,TLT,125.07435607910156
2021-09-28,GLD,162.0500030517578
2021-09-28,QQQ,350.02142333984375
2021-09-28,SPY,407.7143249511719
2021-09-28,TLT,123.12609100341797
2021-09-29,GLD,161.32000732421875
2021-09-29,QQQ,349.44757080078125
2021-09-29,SPY,408.400634765625
2021-09-29,TLT,123.33973693847656
2021-09-30,GLD,164.22000122070312
2021-09-30,QQQ,348.1636962890625
2021-09-30,SPY,403.4090576171875
2021-09-30,TLT,123.32261657714844
2021-10-01,GLD,164.58999633789062
2021-10-01,QQQ,350.3229675292969
2021-10-01,SPY,408.20318603515625
2021-10-01,TLT,124.36048126220703
2021-10-04,GLD,165.36000061035156
2021-10-04,QQQ,342.96978759765625
2021-10-04,SPY,402.93902587890625
2021-10-04,TLT,124.04389190673828
2021-10-05,GLD,164.58999633789062
2021-10-05,QQQ,347.599609375
2021-10-05,SPY,407.13153076171875
2021-10-05,TLT,122.8460464477539
2021-10-06,GLD,165.02999877929688
2021-10-06,QQQ,349.826904296875
2021-10-06,SPY,408.8236389160156
2021-10-06,TLT,123.53909301757812
2021-10-07,GLD,164.16000366210938
2021-10-07,QQQ,353.03656005859375
2021-10-07,SPY,412.3582458496094
2021-10-07,TLT,122.24713897705078
2021-10-08,GLD,164.22999572753906
2021-10-08,QQQ,351.27618408203125
2021-10-08,SPY,411.606201171875
2021-10-08,TLT,121.3915786743164
2021-10-11,GLD,163.9199981689453
2021-10-11,QQQ,348.5819396972656
2021-10-11,SPY,408.6263427734375
2021-10-11,TLT,121.08356475830078
2021-10-12,GLD,164.66000366210938
2021-10-12,QQQ,347.3661804199219
2021-10-12,SPY,407.6204528808594
2021-10-12,TLT,123.1540756225586
2021-10-13,GLD,167.58999633789062
2021-10-13,QQQ,350.1478576660156
2021-10-13,SPY,409.08685302734375
2021-10-13,TLT,124.35191345214844
2021-10-14,GLD,168.0
2021-10-14,QQQ,356.5964660644531
2021-10-14,SPY,415.9679260253906
2021-10-14,TLT,124.81393432617188
2021-10-15,GLD,165.3300018310547
2021-10-15,QQQ,358.8431701660156
2021-10-15,SPY,419.1358642578125
2021-10-15,TLT,124.0866928100586
2021-10-18,GLD,164.9199981689453
2021-10-18,QQQ,362.45166015625
2021-10-18,SPY,420.3767395019531
2021-10-18,TLT,124.66845703125
2021-10-19,GLD,165.4499969482422
2021-10-19,QQQ,365.1944885253906
2021-10-19,SPY,423.6198425292969
2021-10-19,TLT,122.94878387451172
2021-10-20,GLD,166.89999389648438
2021-10-20,QQQ,364.7178649902344
2021-10-20,SPY,425.28375244140625
2021-10-20,TLT,122.11878967285156
2021-10-21,GLD,166.75
2021-10-21,QQQ,366.9452819824219
2021-10-21,SPY,426.3929748535156
2021-10-21,TLT,121.97334289550781
2021-10-22,GLD,167.77000427246094
2021-10-22,QQQ,363.862060546875
2021-10-22,SPY,425.951171875
2021-10-22,TLT,123.3166732788086
2021-10-25,GLD,168.92999267578125
2021-10-25,QQQ,367.5871276855469
2021-10-25,SPY,428.2354431152344
2021-10-25,TLT,123.12841796875
2021-10-26,GLD,167.67999267578125
2021-10-26,QQQ,368.74462890625
2021-10-26,SPY,428.6208190917969
2021-10-26,TLT,124.14656066894531
2021-10-27,GLD,168.1199951171875
2021-10-27,QQQ,369.6005554199219
2021-10-27,SPY,426.7220458984375
2021-10-27,TLT,126.40531158447266
2021-10-28,GLD,168.0800018310547
2021-10-28,QQQ,373.7049560546875
2021-10-28,SPY,430.83935546875
2021-10-28,TLT,125.97759246826172
2021-10-29,GLD,166.64999389648438
2021-10-29,QQQ,375.5433349609375
2021-10-29,SPY,431.713623046875
2021-10-29,TLT,126.36261749267578
2021-11-01,GLD,167.52000427246094
2021-11-01,QQQ,376.8271484375
2021-11-01,SPY,432.45623779296875
2021-11-01,TLT,125.45280456542969
2021-11-02,GLD,167.16000366210938
2021-11-02,QQQ,378.4028015136719
2021-11-02,SPY,434.2047119140625
2021-11-02,TLT,126.00961303710938
2021-11-03,GLD,165.77000427246094
2021-11-03,QQQ,382.4197692871094
2021-11-03,SPY,436.85565185546875
2021-11-03,TLT,124.70745849609375
2021-11-04,GLD,167.64999389648438
2021-11-04,QQQ,387.3218994140625
2021-11-04,SPY,438.914306640625
2021-11-04,TLT,126.01815032958984
2021-11-05,GLD,169.83999633789062
2021-11-05,QQQ,387.6915283203125
2021-11-05,SPY,440.4371643066406
2021-11-05,TLT,127.90288543701172
2021-11-08,GLD,170.4499969482422
2021-11-08,QQQ,387.166259765625
2021-11-08,SPY,440.813232421875
2021-11-08,TLT,127.66300964355469
2021-11-09,GLD,171.2899932861328
2021-11-09,QQQ,384.5013122558594
2021-11-09,SPY,439.35614013671875
2021-11-09,TLT,129.32498168945312
2021-11-10,GLD,173.14999389648438
2021-11-10,QQQ,378.85028076171875
2021-11-10,SPY,435.8215637207031
2021-11-10,TLT,126.96051788330078
2021-11-11,GLD,174.1199951171875
2021-11-11,QQQ,379.9007873535156
2021-11-11,SPY,435.9625549316406
2021-11-11,TLT,126.7719955444336
2021-11-12,GLD,174.4499969482422
2021-11-12,QQQ,383.8982238769531
2021-11-12,SPY,439.252685546875
2021-11-12,TLT,126.21520233154297
2021-11-15,GLD,174.17999267578125
2021-11-15,QQQ,383.8106689453125
2021-11-15,SPY,439.4031677246094
2021-11-15,TLT,124.63033294677734
2021-11-16,GLD,172.9199981689453
2021-11-16,QQQ,386.5437927246094
2021-11-16,SPY,441.1421813964844
2021-11-16,TLT,124.31332397460938
2021-11-17,GLD,174.5
2021-11-17,QQQ,386.7480773925781
2021-11-17,SPY,440.07061767578125
2021-11-17,TLT,125.29851531982422
2021-11-18,GLD,173.94000244140625
2021-11-18,QQQ,390.7552795410156
2021-11-18,SPY,441.56524658203125
2021-11-18,TLT,125.76971435546875
2021-11-19,GLD,172.61000061035156
2021-11-19,QQQ,392.9339904785156
2021-11-19,SPY,440.7756042480469
2021-11-19,TLT,127.09757995605469
2021-11-22,GLD,168.74000549316406
2021-11-22,QQQ,388.372314453125
2021-11-22,SPY,439.5347900390625
2021-11-22,TLT,125.60697937011719
2021-11-23,GLD,167.27999877929688
2021-11-23,QQQ,386.6022033691406
2021-11-23,SPY,440.1175537109375
2021-11-23,TLT,123.790771484375
2021-11-24,GLD,167.1199951171875
2021-11-24,QQQ,387.8470764160156
2021-11-24,SPY,441.2926025390625
2021-11-24,TLT,125.77835083007812
2021-11-26,GLD,166.85000610351562
2021-11-26,QQQ,380.4940185546875
2021-11-26,SPY,431.4504089355469
2021-11-26,TLT,128.95655822753906
2021-11-29,GLD,166.6199951171875
2021-11-29,QQQ,388.75164794921875
2021-11-29,SPY,436.74285888671875
2021-11-29,TLT,127.91999816894531
2021-11-30,GLD,165.5
2021-11-30,QQQ,383.0423889160156
2021-11-30,SPY,428.2448425292969
2021-11-30,TLT,129.8647003173828
2021-12-01,GLD,166.16000366210938
2021-12-01,QQQ,376.5256652832031
2021-12-01,SPY,423.4882507324219
2021-12-01,TLT,130.66578674316406
2021-12-02,GLD,165.24000549316406
2021-12-02,QQQ,379.2393493652344
2021-12-02,SPY,429.9745178222656
2021-12-02,TLT,130.82876586914062
2021-12-03,GLD,166.6300048828125
2021-12-03,QQQ,372.64483642578125
2021-12-03,SPY,426.233154296875
2021-12-03,TLT,132.3898468017578
2021-12-06,GLD,166.22000122070312
2021-12-06,QQQ,375.6307678222656
2021-12-06,SPY,431.2812194824219
2021-12-06,TLT,130.57150268554688
2021-12-07,GLD,166.80999755859375
2021-12-07,QQQ,386.9425048828125
2021-12-07,SPY,440.2022399902344
2021-12-07,TLT,129.5164337158203
2021-12-08,GLD,166.89999389648438
2021-12-08,QQQ,388.673828125
2021-12-08,SPY,441.3677978515625
2021-12-08,TLT,127.27780151367188
2021-12-09,GLD,165.8800048828125
2021-12-09,QQQ,382.9548034667969
2021-12-09,SPY,438.38787841796875
2021-12-09,TLT,127.98970031738281
2021-12-10,GLD,166.5800018310547
2021-12-10,QQQ,387.11767578125
2021-12-10,SPY,442.5146789550781
2021-12-10,TLT,127.6809310913086
2021-12-13,GLD,167.0
2021-12-13,QQQ,381.5250244140625
2021-12-13,SPY,438.5947265625
2021-12-13,TLT,129.56785583496094
2021-12-14,GLD,165.44000244140625
2021-12-14,QQQ,377.576171875
2021-12-14,SPY,435.5771484375
2021-12-14,TLT,129.2591552734375
2021-12-15,GLD,166.14999389648438
2021-12-15,QQQ,386.18389892578125
2021-12-15,SPY,442.3830261230469
2021-12-15,TLT,128.0154266357422
2021-12-16,GLD,168.16000366210938
2021-12-16,QQQ,376.2532958984375
2021-12-16,SPY,438.48193359375
2021-12-16,TLT,128.0652618408203
2021-12-17,GLD,167.8000030517578
2021-12-17,QQQ,374.37615966796875
2021-12-17,SPY,433.815185546875
2021-12-17,TLT,129.5164337158203
2021-12-20,GLD,167.08999633789062
2021-12-20,QQQ,370.7446594238281
2021-12-20,SPY,429.2022705078125
2021-12-20,TLT,128.5460968017578
2021-12-21,GLD,167.02000427246094
2021-12-21,QQQ,379.0419616699219
2021-12-21,SPY,436.8244934082031
2021-12-21,TLT,128.05667114257812
2021-12-22,GLD,168.58999633789062
2021-12-22,QQQ,383.65814208984375
2021-12-22,SPY,441.19207763671875
2021-12-22,TLT,128.649169921875
2021-12-23,GLD,168.97000122070312
2021-12-23,QQQ,386.55059814453125
2021-12-23,SPY,443.937255859375
2021-12-23,TLT,127.53279113769531
2021-12-27,GLD,169.3699951171875
2021-12-27,QQQ,392.939208984375
2021-12-27,SPY,450.21990966796875
2021-12-27,TLT,127.84195709228516
2021-12-28,GLD,168.63999938964844
2021-12-28,QQQ,391.1179504394531
2021-12-28,SPY,449.85205078125
2021-12-28,TLT,127.33531951904297
2021-12-29,GLD,168.58999633789062
2021-12-29,QQQ,391.0596008300781
2021-12-29,SPY,450.427490234375
2021-12-29,TLT,125.94426727294922
2021-12-30,GLD,169.8000030517578
2021-12-30,QQQ,389.8909912109375
2021-12-30,SPY,449.1822204589844
2021-12-30,TLT,127.00043487548828
2021-12-31,GLD,170.9600067138672
2021-12-31,QQQ,387.4562683105469
2021-12-31,SPY,448.0502014160156
2021-12-31,TLT,127.24947357177734
2022-01-03,GLD,168.3300018310547
2022-01-03,QQQ,391.1862487792969
2022-01-03,SPY,450.6444396972656
2022-01-03,TLT,123.9091567993164
2022-01-04,GLD,169.57000732421875
2022-01-04,QQQ,386.1122741699219
2022-01-04,SPY,450.49346923828125
2022-01-04,TLT,123.39397430419922
2022-01-05,GLD,169.05999755859375
2022-01-05,QQQ,374.25054931640625
2022-01-05,SPY,441.84307861328125
2022-01-05,TLT,122.72415161132812
2022-01-06,GLD,166.99000549316406
2022-01-06,QQQ,373.98760986328125
2022-01-06,SPY,441.427978515625
2022-01-06,TLT,123.04185485839844
2022-01-07,GLD,167.75
2022-01-07,QQQ,369.9361572265625
2022-01-07,SPY,439.6827697753906
2022-01-07,TLT,122.15740203857422
2022-01-10,GLD,168.25999450683594
2022-01-10,QQQ,370.1796875
2022-01-10,SPY,439.1356506347656
2022-01-10,TLT,122.45796966552734
2022-01-11,GLD,170.2899932861328
2022-01-11,QQQ,375.7406005859375
2022-01-11,SPY,443.1354064941406
2022-01-11,TLT,123.27371978759766
2022-01-12,GLD,170.74000549316406
2022-01-12,QQQ,377.23065185546875
2022-01-12,SPY,444.33343505859375
2022-01-12,TLT,122.80146789550781
2022-01-13,GLD,170.16000366210938
2022-01-13,QQQ,367.79376220703125
2022-01-13,SPY,438.21124267578125
2022-01-13,TLT,123.89201354980469
2022-01-14,GLD,169.6699981689453
2022-01-14,QQQ,370.08233642578125
2022-01-14,SPY,438.3904113769531
2022-01-14,TLT,122.02007293701172
2022-01-18,GLD,169.38999938964844
2022-01-18,QQQ,360.8694763183594
2022-01-18,SPY,430.6266784667969
2022-01-18,TLT,120.30268096923828
2022-01-19,GLD,172.0800018310547
2022-01-19,QQQ,356.9058532714844
2022-01-19,SPY,426.1552429199219
2022-01-19,TLT,121.13556671142578
2022-01-20,GLD,171.64999389648438
2022-01-20,QQQ,352.2701416015625
2022-01-20,SPY,421.4385681152344
2022-01-20,TLT,121.8826904296875
2022-01-21,GLD,171.08999633789062
2022-01-21,QQQ,342.502197265625
2022-01-21,SPY,413.1654052734375
2022-01-21,TLT,123.33385467529297
2022-01-24,GLD,172.02999877929688
2022-01-24,QQQ,344.070068359375
2022-01-24,SPY,414.91998291015625
2022-01-24,TLT,122.32061004638672
2022-01-25,GLD,172.5800018310547
2022-01-25,QQQ,336.0940856933594
2022-01-25,SPY,409.85430908203125
2022-01-25,TLT,122.12309265136719
2022-01-26,GLD,169.7899932861328
2022-01-26,QQQ,335.56817626953125
2022-01-26,SPY,408.8260498046875
2022-01-26,TLT,120.64613342285156
2022-01-27,GLD,167.60000610351562
2022-01-27,QQQ,332.18890380859375
2022-01-27,SPY,406.80731201171875
2022-01-27,TLT,122.86154174804688
2022-01-28,GLD,167.10000610351562
2022-01-28,QQQ,342.6093444824219
2022-01-28,SPY,416.9104919433594
2022-01-28,TLT,122.90451049804688
2022-01-31,GLD,168.08999633789062
2022-01-31,QQQ,353.5654296875
2022-01-31,SPY,424.41949462890625
2022-01-31,TLT,122.26907348632812
2022-02-01,GLD,168.22999572753906
2022-02-01,QQQ,355.9709167480469
2022-02-01,SPY,427.28729248046875
2022-02-01,TLT,121.8631820678711
2022-02-02,GLD,168.83999633789062
2022-02-02,QQQ,358.86328125
2022-02-02,SPY,431.4380187988281
2022-02-02,TLT,122.27595520019531
2022-02-03,GLD,168.60000610351562
2022-02-03,QQQ,344.3135681152344
2022-02-03,SPY,421.2970275878906
2022-02-03,TLT,121.32144927978516
2022-02-04,GLD,168.86000061035156
2022-02-04,QQQ,348.6571044921875
2022-02-04,SPY,423.2781066894531
2022-02-04,TLT,119.53290557861328
2022-02-07,GLD,170.11000061035156
2022-02-07,QQQ,345.8523254394531
2022-02-07,SPY,421.91961669921875
2022-02-07,TLT,119.61034393310547
2022-02-08,GLD,170.6300048828125
2022-02-08,QQQ,349.7381286621094
2022-02-08,SPY,425.39111328125
2022-02-08,TLT,118.81056213378906
2022-02-09,GLD,171.2100067138672
2022-02-09,QQQ,357.14923095703125
2022-02-09,SPY,431.61724853515625
2022-02-09,TLT,119.03414154052734
2022-02-10,GLD,170.55999755859375
2022-02-10,QQQ,349.0661315917969
2022-02-10,SPY,423.8629150390625
2022-02-10,TLT,117.14244079589844
2022-02-11,GLD,173.80999755859375
2022-02-11,QQQ,337.9930725097656
2022-02-11,SPY,415.5048828125
2022-02-11,TLT,118.87938690185547
2022-02-14,GLD,174.74000549316406
2022-02-14,QQQ,338.41192626953125
2022-02-14,SPY,414.1464538574219
2022-02-14,TLT,117.40042114257812
2022-02-15,GLD,173.0800018310547
2022-02-15,QQQ,346.8262023925781
2022-02-15,SPY,420.82537841796875
2022-02-15,TLT,116.06759643554688
2022-02-16,GLD,174.86000061035156
2022-02-16,QQQ,346.738525390625
2022-02-16,SPY,421.2970275878906
2022-02-16,TLT,116.75547790527344
2022-02-17,GLD,177.25
2022-02-17,QQQ,336.4251403808594
2022-02-17,SPY,412.2975769042969
2022-02-17,TLT,117.62394714355469
2022-02-18,GLD,177.1199951171875
2022-02-18,QQQ,332.5881652832031
2022-02-18,SPY,409.6279296875
2022-02-18,TLT,118.86221313476562
2022-02-22,GLD,177.49000549316406
2022-02-22,QQQ,329.2477111816406
2022-02-22,SPY,405.2319030761719
2022-02-22,TLT,119.17176818847656
2022-02-23,GLD,178.2899932861328
2022-02-23,QQQ,320.81402587890625
2022-02-23,SPY,398.0435791015625
2022-02-23,TLT,117.52930450439453
2022-02-24,GLD,177.13999938964844
2022-02-24,QQQ,331.59478759765625
2022-02-24,SPY,404.0338439941406
2022-02-24,TLT,117.60676574707031
2022-02-25,GLD,176.5500030517578
2022-02-25,QQQ,336.7368469238281
2022-02-25,SPY,412.9485168457031
2022-02-25,TLT,117.69275665283203
2022-02-28,GLD,178.3800048828125
2022-02-28,QQQ,337.7399597167969
2022-02-28,SPY,411.8919372558594
2022-02-28,TLT,120.27243041992188
2022-03-01,GLD,181.6199951171875
2022-03-01,QQQ,332.568603515625
2022-03-01,SPY,405.6187438964844
2022-03-01,TLT,121.66295623779297
2022-03-02,GLD,179.72999572753906
2022-03-02,QQQ,338.1490173339844
2022-03-02,SPY,413.0805969238281
2022-03-02,TLT,117.50419616699219
2022-03-03,GLD,180.8000030517578
2022-03-03,QQQ,333.3184814453125
2022-03-03,SPY,411.0240783691406
2022-03-03,TLT,118.70101165771484
2022-03-04,GLD,183.67999267578125
2022-03-04,QQQ,328.488037109375
2022-03-04,SPY,407.6846008300781
2022-03-04,TLT,120.75032043457031
2022-03-07,GLD,186.41000366210938
2022-03-07,QQQ,316.3730163574219
2022-03-07,SPY,395.6663818359375
2022-03-07,TLT,119.82897186279297
2022-03-08,GLD,191.50999450683594
2022-03-08,QQQ,314.9025573730469
2022-03-08,SPY,392.66656494140625
2022-03-08,TLT,118.62356567382812
2022-03-09,GLD,185.82000732421875
2022-03-09,QQQ,326.2384338378906
2022-03-09,SPY,403.1942443847656
2022-03-09,TLT,117.46113586425781
2022-03-10,GLD,186.39999389648438
2022-03-10,QQQ,322.61566162109375
2022-03-10,SPY,401.3736877441406
2022-03-10,TLT,115.7735366821289
2022-03-11,GLD,185.08999633789062
2022-03-11,QQQ,315.9251403808594
2022-03-11,SPY,396.2701721191406
2022-03-11,TLT,116.16098022460938
2022-03-14,GLD,182.3000030517578
2022-03-14,QQQ,309.8578186035156
2022-03-14,SPY,393.37408447265625
2022-03-14,TLT,113.44878387451172
2022-03-15,GLD,178.88999938964844
2022-03-15,QQQ,319.5771179199219
2022-03-15,SPY,402.0246276855469
2022-03-15,TLT,113.25072479248047
2022-03-16,GLD,180.00999450683594
2022-03-16,QQQ,331.42919921875
2022-03-16,SPY,410.9390563964844
2022-03-16,TLT,114.36150360107422
2022-03-17,GLD,180.88999938964844
2022-03-17,QQQ,335.4416198730469
2022-03-17,SPY,416.0803527832031
2022-03-17,TLT,113.50908660888672
2022-03-18,GLD,179.3000030517578
2022-03-18,QQQ,342.3074035644531
2022-03-18,SPY,420.63751220703125
2022-03-18,TLT,114.89530181884766
2022-03-21,GLD,180.6699981689453
2022-03-21,QQQ,341.355712890625
2022-03-21,SPY,420.51458740234375
2022-03-21,TLT,112.2347412109375
2022-03-22,GLD,179.36000061035156
2022-03-22,QQQ,348.0643005371094
2022-03-22,SPY,425.4351501464844
2022-03-22,TLT,110.79682922363281
2022-03-23,GLD,181.80999755859375
2022-03-23,QQQ,343.0621032714844
2022-03-23,SPY,419.9562683105469
2022-03-23,TLT,113.22489166259766
2022-03-24,GLD,183.1300048828125
2022-03-24,QQQ,350.6872863769531
2022-03-24,SPY,426.2868347167969
2022-03-24,TLT,112.33804321289062
2022-03-25,GLD,182.3800048828125
2022-03-25,QQQ,350.3946533203125
2022-03-25,SPY,428.3686828613281
2022-03-25,TLT,110.77962493896484
2022-03-28,GLD,179.05999755859375
2022-03-28,QQQ,355.8161926269531
2022-03-28,SPY,431.4156188964844
2022-03-28,TLT,111.72673797607422
2022-03-29,GLD,179.13999938964844
2022-03-29,QQQ,361.9396667480469
2022-03-29,SPY,436.75262451171875
2022-03-29,TLT,112.570556640625
2022-03-30,GLD,180.5800018310547
2022-03-30,QQQ,357.94183349609375
2022-03-30,SPY,434.0557556152344
2022-03-30,TLT,113.44878387451172
2022-03-31,GLD,180.64999389648438
2022-03-31,QQQ,353.50518798828125
2022-03-31,SPY,427.37506103515625
2022-03-31,TLT,113.72432708740234
2022-04-01,GLD,179.5
2022-04-01,QQQ,352.8324279785156
2022-04-01,SPY,428.58624267578125
2022-04-01,TLT,114.15721130371094
2022-04-04,GLD,180.3699951171875
2022-04-04,QQQ,360.09674072265625
2022-04-04,SPY,432.2577819824219
2022-04-04,TLT,113.3638687133789
2022-04-05,GLD,179.24000549316406
2022-04-05,QQQ,352.1011047363281
2022-04-05,SPY,426.7978210449219
2022-04-05,TLT,110.80265045166016
2022-04-06,GLD,179.66000366210938
2022-04-06,QQQ,344.4564208984375
2022-04-06,SPY,422.5301513671875
2022-04-06,TLT,109.90583038330078
2022-04-07,GLD,180.33999633789062
2022-04-07,QQQ,345.2755432128906
2022-04-07,SPY,424.6592712402344
2022-04-07,TLT,109.07798767089844
2022-04-08,GLD,181.47000122070312
2022-04-08,QQQ,340.44891357421875
2022-04-08,SPY,423.5237731933594
2022-04-08,TLT,107.89659118652344
2022-04-11,GLD,182.3699951171875
2022-04-11,QQQ,332.394775390625
2022-04-11,SPY,416.2848205566406
2022-04-11,TLT,106.18915557861328
2022-04-12,GLD,183.77000427246094
2022-04-12,QQQ,330.99066162109375
2022-04-12,SPY,414.7423095703125
2022-04-12,TLT,106.04254913330078
2022-04-13,GLD,184.64999389648438
2022-04-13,QQQ,337.71875
2022-04-13,SPY,419.4926452636719
2022-04-13,TLT,106.25812530517578
2022-04-14,GLD,184.0399932861328
2022-04-14,QQQ,329.99603271484375
2022-04-14,SPY,414.26922607421875
2022-04-14,TLT,104.12812042236328
2022-04-18,GLD,184.61000061035156
2022-04-18,QQQ,330.2496643066406
2022-04-18,SPY,414.43951416015625
2022-04-18,TLT,103.6107177734375
2022-04-19,GLD,181.82000732421875
2022-04-19,QQQ,337.63092041015625
2022-04-19,SPY,421.1296691894531
2022-04-19,TLT,102.8346176147461
2022-04-20,GLD,182.7100067138672
2022-04-20,QQQ,332.7067565917969
2022-04-20,SPY,420.8173522949219
2022-04-20,TLT,104.90425109863281
2022-04-21,GLD,182.05999755859375
2022-04-21,QQQ,325.8227233886719
2022-04-21,SPY,414.5246887207031
2022-04-21,TLT,104.12812042236328
2022-04-22,GLD,180.2899932861328
2022-04-22,QQQ,317.2908020019531
2022-04-22,SPY,403.1504821777344
2022-04-22,TLT,103.47276306152344
2022-04-25,GLD,177.0500030517578
2022-04-25,QQQ,321.3666076660156
2022-04-25,SPY,405.4877624511719
2022-04-25,TLT,104.50760650634766
2022-04-26,GLD,177.32000732421875
2022-04-26,QQQ,309.23663330078125
2022-04-26,SPY,393.74444580078125
2022-04-26,TLT,105.55961608886719
2022-04-27,GLD,175.97999572753906
2022-04-27,QQQ,308.8660583496094
2022-04-27,SPY,394.8516540527344
2022-04-27,TLT,104.20573425292969
2022-04-28,GLD,176.92999267578125
2022-04-28,QQQ,319.83575439453125
2022-04-28,SPY,404.82537841796875
2022-04-28,TLT,104.36095428466797
2022-04-29,GLD,176.91000366210938
2022-04-29,QQQ,305.44354248046875
2022-04-29,SPY,389.8647766113281
2022-04-29,TLT,103.00708770751953
2022-05-02,GLD,173.6300048828125
2022-05-02,QQQ,310.5432434082031
2022-05-02,SPY,392.2115478515625
2022-05-02,TLT,101.22158813476562
2022-05-03,GLD,174.08999633789062
2022-05-03,QQQ,310.874755859375
2022-05-03,SPY,394.0094909667969
2022-05-03,TLT,101.90401458740234
2022-05-04,GLD,175.8000030517578
2022-05-04,QQQ,321.3861389160156
2022-05-04,SPY,406.0081787109375
2022-05-04,TLT,102.46549987792969
2022-05-05,GLD,175.1300048828125
2022-05-05,QQQ,305.1997985839844
2022-05-05,SPY,391.5775451660156
2022-05-05,TLT,99.65806579589844
2022-05-06,GLD,175.4199981689453
2022-05-06,QQQ,301.54327392578125
2022-05-06,SPY,389.2402648925781
2022-05-06,TLT,98.18956756591797
2022-05-09,GLD,172.8800048828125
2022-05-09,QQQ,289.74481201171875
2022-05-09,SPY,376.7779235839844
2022-05-09,TLT,99.05341339111328
2022-05-10,GLD,171.4199981689453
2022-05-10,QQQ,293.2649230957031
2022-05-10,SPY,377.6483459472656
2022-05-10,TLT,99.95177459716797
2022-05-11,GLD,172.82000732421875
2022-05-11,QQQ,284.5671691894531
2022-05-11,SPY,371.64898681640625
2022-05-11,TLT,101.87808227539062
2022-05-12,GLD,170.1699981689453
2022-05-12,QQQ,283.894287109375
2022-05-12,SPY,371.260986328125
2022-05-12,TLT,101.68803405761719
2022-05-13,GLD,168.7899932861328
2022-05-13,QQQ,294.4154052734375
2022-05-13,SPY,380.1370849609375
2022-05-13,TLT,100.18502807617188
2022-05-16,GLD,170.39999389648438
2022-05-16,QQQ,291.0027160644531
2022-05-16,SPY,378.5946350097656
2022-05-16,TLT,100.08132934570312
2022-05-17,GLD,169.3300018310547
2022-05-17,QQQ,298.54010009765625
2022-05-17,SPY,386.3824768066406
2022-05-17,TLT,98.87200927734375
2022-05-18,GLD,169.4199981689453
2022-05-18,QQQ,283.8846130371094
2022-05-18,SPY,370.8067932128906
2022-05-18,TLT,100.97969055175781
2022-05-19,GLD,171.91000366210938
2022-05-19,QQQ,282.3634338378906
2022-05-19,SPY,368.5357666015625
2022-05-19,TLT,101.22158813476562
2022-05-20,GLD,172.02999877929688
2022-05-20,QQQ,281.48590087890625
2022-05-20,SPY,368.6966247558594
2022-05-20,TLT,102.37045288085938
2022-05-23,GLD,172.8300018310547
2022-05-23,QQQ,286.16632080078125
2022-05-23,SPY,375.5950012207031
2022-05-23,TLT,100.68603515625
2022-05-24,GLD,174.1300048828125
2022-05-24,QQQ,280.0816650390625
2022-05-24,SPY,372.7278137207031
2022-05-24,TLT,102.67279052734375
2022-05-25,GLD,173.0800018310547
2022-05-25,QQQ,284.0015563964844
2022-05-25,SPY,376.0207824707031
2022-05-25,TLT,103.07878875732422
2022-05-26,GLD,172.75999450683594
2022-05-26,QQQ,291.8704528808594
2022-05-26,SPY,383.5342712402344
2022-05-26,TLT,102.6123275756836
2022-05-27,GLD,172.85000610351562
2022-05-27,QQQ,301.3970031738281
2022-05-27,SPY,392.94964599609375
2022-05-27,TLT,102.86286926269531
2022-05-31,GLD,171.13999938964844
2022-05-31,QQQ,300.597412109375
2022-05-31,SPY,390.7447814941406
2022-05-31,TLT,100.68603515625
2022-06-01,GLD,172.22999572753906
2022-06-01,QQQ,298.3742980957031
2022-06-01,SPY,387.5841979980469
2022-06-01,TLT,100.5709457397461
2022-06-02,GLD,174.35000610351562
2022-06-02,QQQ,306.54541015625
2022-06-02,SPY,394.96527099609375
2022-06-02,TLT,100.62285614013672
2022-06-03,GLD,172.5800018310547
2022-06-03,QQQ,298.5693054199219
2022-06-03,SPY,388.4832458496094
2022-06-03,TLT,100.40653228759766
2022-06-06,GLD,171.82000732421875
2022-06-06,QQQ,299.5638122558594
2022-06-06,SPY,389.6660461425781
2022-06-06,TLT,98.55465698242188
2022-06-07,GLD,172.94000244140625
2022-06-07,QQQ,302.14776611328125
2022-06-07,SPY,393.40386962890625
2022-06-07,TLT,99.61905670166016
2022-06-08,GLD,172.77999877929688
2022-06-08,QQQ,299.973388671875
2022-06-08,SPY,389.12664794921875
2022-06-08,TLT,98.73638153076172
2022-06-09,GLD,172.22999572753906
2022-06-09,QQQ,291.9387512207031
2022-06-09,SPY,379.87213134765625
2022-06-09,TLT,99.06520080566406
2022-06-10,GLD,174.5399932861328
2022-06-10,QQQ,281.64190673828125
2022-06-10,SPY,368.8575439453125
2022-06-10,TLT,98.45081329345703
2022-06-13,GLD,169.92999267578125
2022-06-13,QQQ,268.54656982421875
2022-06-13,SPY,354.85260009765625
2022-06-13,TLT,95.36152648925781
2022-06-14,GLD,168.57000732421875
2022-06-14,QQQ,269.03411865234375
2022-06-14,SPY,353.7833557128906
2022-06-14,TLT,94.15867614746094
2022-06-15,GLD,170.77000427246094
